k_number,sha256,bytes
K014171,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K014185,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K014189,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014194,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014197,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K014199,09182eef6611f075b46246fc33b1ca1c0a4031b8aeb64e28f1333322d672aa64,7491
K014220,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K014226,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K014229,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014267,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014276,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014296,149d60ca1364d2d7187371f0d42ea9bb6104bff1d2097d1b96b35717572a697c,16727
K014302,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K014305,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020043,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020045,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020048,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020056,19e2e1de2dfe8506ccffc1d6f99237e9a5f9cdd37219acba1995a98830191715,9891
K020076,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020078,85cd3ea34f009269132894e43ec500889cc97a309bbdeb46c1014eee51201ddd,11708
K020085,e2230ae57e6a8a4c9f3d516fa50ee71ba8fe86aed1b37ab6bf78d04c15d79950,13630
K020097,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020114,8191c77f1a46334a6fc94cc8eadf28df8c60ceb58c9dc4deaad59557d9058e48,7677
K020134,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020141,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020145,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020152,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020155,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020159,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020170,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020172,b926ddfeefdadc81c4a9384cb7aabd6f0768958850115e5ff28056a2604ea79c,5477
K020196,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020204,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020214,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020221,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020222,1ab2d586dcb0b9b9ef1e6786084e8941ececad954a7de80ad3f9c17503257d7a,7700
K020236,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020240,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020244,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020245,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020247,448937017f06d54d6efff9e30ba1baf05f9a6b9cfc43e0cef4b58c77f3393fba,9995
K020264,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020266,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020274,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020279,7efe2017ee978e7b941c7e0c0fae8b69c7f00b54a3e5b7bb40ec33a4a21a202f,9378
K020291,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020293,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020295,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020311,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020345,8d97a76afb4ed7753a08caad06e4486b1afb9364f202d16423b5b9f926d8f868,7172
K020352,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020356,bc75a2278df6f6f872af55f6ad4c8b71e27d3caad2ee9c970c0fc7c3cd8c1094,8886
K020377,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020381,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020383,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020384,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020401,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020403,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020426,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020446,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020497,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020517,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020522,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020541,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020554,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020562,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020572,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020580,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020600,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020602,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020611,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020615,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020620,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020649,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020650,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020674,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020677,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020681,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020699,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020703,9ff091936c016aa78f72227c20544301f6fd841a03453cde21bf5c1c42efe69e,11186
K020709,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K020713,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020741,8036b2701f0140070b35bac04b4629174511f50fc03a60c2c707d551b1877e83,6156
K020772,93293608e23a90f067c278677a2e92783c75c21839aa4658097e8dc0c22d011f,6190
K020773,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020791,c10538e1f3583e6776a8fa17dcdaac9d734a6631f9d25d003ede84d3824c1b6b,13009
K020819,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020830,421a21582f53092423e913768538d46bbf7139c84e5308be6a32aed6e652fee3,8922
K020841,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020872,db50decd5026e5f13f0dd0f1627337b9e9999323b4f6dce39d2da085ae6a04b2,5305
K020885,8e9cad58dbd0f30639abba601de7889ec1f14c24107a5e4546cbe3c88a3f1f25,7502
K020887,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020895,89d07c3d7846ca6365e58733d0e857509d189bc33d57c8d6211a743b871aa674,8763
K020905,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020948,ae5d633504851bac3ba0cf6189b691188b3ec0c4ea9c95f7e245cab5db35e3d3,6154
K020962,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K020963,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020970,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K020986,bc16204e6777bf050328a64862482bffd654703815048a8175c91307cfe94f14,6270
K020989,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021008,c3f9fcf87e36019ddeba4edb81d524bceefed2b0f971be0b45583e791defc615,7203
K021009,e1046c373c852a216361b7ebb28af6fb868d0fd0c658a8aa02730a9f3a4413ae,8685
K021025,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021026,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021027,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021030,f09a021fad0696c53e5204ee93807f0ba5c03879261115130df8fa36a82c185a,5951
K021031,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021039,739e5a65f76ca5ddebdbd7daf3f0ef4bc88b88b207a43044ba8f878eab158116,6348
K021061,dc1c105fcb79c02a3ac57592e7004cc095398d91c4a967fab660bf677d756d9b,12641
K021063,622deffc194be00e50b1619308918e24fe420a3a36e57568ed2fa585c3f17ad3,5087
K021091,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021106,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021108,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021109,df6de97cdbc9bc9a88448afaa8488aab77288320b8de3be9d73524037bd4ab97,7051
K021148,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021164,67d15a05204d9ebb7076b76ccf38d62d728de1f31bc7f069847f72cfb690bb36,13376
K021170,4b16123b7c92d294f21bc1bd82244d5da7d87589ec665756b53efa12c2b58409,10937
K021178,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021182,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021226,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021233,43a4441af7a1488bd4a15ea527cc8eaad14cbb9c636be0844ae19dfac1e980ac,9072
K021254,a266eaf0f76c0fd773836271d3229fb3aac58bf39bef5b9addc391ae0095515a,5652
K021260,5a8c6d782c1531848477a842c78212ec61b7bbb4c73b238eee20907dc9ba54e2,6857
K021275,a99c41204418de0c49308357382ef87289328028647619ac6f15abe59dbabc67,9185
K021280,703a1cb01bb98ce755a15968f72673798b42876a30b7aa3e9a1200caac2a7396,7703
K021310,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021312,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021313,b3130c4d68fe74848bef85670789f880042d659cd2702ce20c9f58bb382eed70,7513
K021321,392de1bb3da46e8de12e2abd3b3cb11b61a11a34fcce8fc98a55b9ac68c2d703,6817
K021324,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K021335,2783c754c7e369c82c7d15efc021e14739f460eea3178b7b93219e8b30052775,8085
K021336,16940e7f7b94a6ddb5784d45176c8c2101f05ca6c8d0502a1096a10075f42e27,14544
K021346,f9db4db39a92c15e1bf162192cb9cfb98ceec8519f91c87025e21d4bbdb505e4,7647
K021351,ca4beb2945a5a5f9aa826fc8837a01662260b3b76d69466b08f6c7e4cc375fd2,6003
K021379,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021380,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021403,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K021451,e831bc8276176fb8585ffc76d45ee009440b6b1f88b03e03446ba56dc69c046f,10167
K021458,2a05aee10a2cb87cf44ccae9a3fa5cf57dd9464b4f585077967f33ed304bd026,6201
K021461,b4e346d7c34eb78d4c443a60f515a9bf37c3a9729c95d21332cdd2e953e2f73d,7559
K021478,b1fad19163c140af8b42a4fce695eb78fe508305cf2f0c317d97c9409f1980ae,6824
K021489,66ddb6369754a0d6dd62915a7640b1091b096008ec9822992f004cbd177bcf15,12664
K021499,d17d4847b7af23551086fe54b0e1924172342078942a5a68a340507636e37899,7805
K021507,9a988c3d916d979180ea899ce98ae8cb9f8ed731139d69346a8095993beca7d6,8727
K021510,21059838fa0a022336396f7d1a50932b408c14b7b186de1cbf32e968e6f93ac1,7431
K021549,96aac2d36a2e0890696a447787ffa6f907f6075c503b624aa9cd6d53358e0eda,13798
K021556,18d6d0d0250076898336a1826459e731fe70c59fe715e1222fea0e4ce8a346e8,6029
K021559,c316fba87dcaa74fbb36ac971369425682aa77fc9a729bc7ca64f2dcd236419b,6693
K021564,292ae7683d249443d3d7045a45919f5f31a80cf302ac801ee9c232e561cac654,12175
K021578,a534957f087b683bb35d5e2c10e08c2c6e2608e923ff2c43a21b73bade1513c7,6555
K021579,d21b010fe95d855127331dc0c72b390285807097c0c4bc3bb36de67247bf4244,6098
K021621,61b4323834c189d23be8782269888b5670a95a381447ed08a3832023b1742ba4,6876
K021623,f7f5d6d707b517b2f1c125c9515051b0ea8cc2582bf12498fbacc52051e35877,12009
K021626,653bc20a953f2cff10de6271a2021f67625475f7f2b42eaaea5dc4618b470743,8381
K021657,c7519d78aa98a587ce1e461bde42aa7aca33413d9d810822beb6add47f04fa82,12960
K021662,29da8f6384ddda0279c2763abb418e24a7fa273a093ff6045626f568b61fbdac,6300
K021673,616051d71fb842b6711c6f7c62b0c0c179c32f0c17f926022401e13c273b6867,6825
K021679,3ba194b6d0ff86ac21b199bd33df020ec3218774484185fc924d2117d82e9f62,13781
K021695,39bae0950975b0f0a5ea518505f6c8939f1ef62d230fc8af7d13817449da4ca4,7194
K021714,e89c944fc702896169ba63efeb3ad1449c1354f7d591314246e285579fff47f7,6952
K021715,9308fad3e4df6b86ae1e3ef20bc16ee8a20674ea77de2205f821de90da3af10a,8744
K021728,9f6a63be0565bd68354bf499ba67a9b7ec4d2f9cbd81945d58d0d7b74ce424c0,6670
K021740,c19fee9960923854b0748cc6dc2df23c7884480f5a2b19c51e42249b1d04763f,11537
K021744,beb6fefd98571cf8017247165da5796760346ae4f087b505986a7fffe830dd82,6349
K021749,4c7ce6c0c8ec0fd6acc5656978f43889a5d6e507727e33db4f44fbd93b7ec1af,6372
K021761,54724addac6abe64d7ae575a4c646f8802b7a31192b6627d596cca2dd4218e2f,7790
K021782,aa82bf715bcfd6e26d0af70851547673908fcf908f5953237b77905970305120,9333
K021786,dc80730a5317558f29e4fc0a2717449d5534341739757c8ee7f727b8a387444e,8442
K021791,fbd1c42c0eb0f1ece8d3ba0f8432777c25f39e224e21b17a25a3873d8e7373a6,7260
K021799,4ad326fd4e4f01767a9a9bd855e00f7bddf28dca3c55756d36141115a1703c67,5981
K021803,2f0e5d83cd1c30ac17672b928f55dc051c8e5c6f54d1769c56dcdd521f33b342,7409
K021825,67b39670b5970c260ec03e924fb4144cddeb984608f5b37ebe6123c20447a915,10650
K021826,ac00b1fe6407c88e18538f22aa59b4be216ca32421bde72b5cbda0536fa6b783,7175
K021828,0ffc2b280a55151e31b48dac6ead4db489f5427a6085af44abbffaa96ac7b523,5641
K021832,ddff08776cc11065623d513dc246e3e59fc4cd6543fa57fb0090fc96fe851a59,7069
K021859,a0e3b4e021d167391d3f7dd94110fb4aa2bdca767045d2cd3c73360810474ac4,7242
K021878,d63341c807487c51e49bfa9f3bbab6c8ba6db96892646d522c180a2978e001a9,6529
K021879,533ea605dcc8af667ff33ecd8e54b2c805573d1bc35706d4ec8b172108b09fd6,8490
K021880,67ca4e5430bcc4fdbb30f23697f04581cf72110019adaa69a13f2c91c35ed449,8082
K021881,525e73274e620011b6632325ce426e830dad0174f77990b3b077e8b074d1eacd,9807
K021883,5fdb96dbaf258da75ad9eeffa3fa8f4f92ce38078a8b589cf0fcb0c0ec95459e,6358
K021891,51bd0008acc36e2c75f259f7c0084d757bb10f78e64cf03a6e0de970e4f9030c,7892
K021911,b88f6fed63de1ceb484a6bd1a082e314a9eaa4697c1ce0be6ac7ec058c30da60,8345
K021919,d22daac9b4d4e2d2630005c381a3d4831e58e8636a8bf305fedec256b78dff18,8744
K021932,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K021933,f17e1c2c0f433a573c24e83f5443416906dc6532e2786260cefebb521bfcf8b7,7303
K021953,c8f8b728db4b6939195fd1a7ec1eb240154429327ea3d55daf200116f61a4762,7212
K021963,058b6b3f66fc7dae5c308c982a4010dd53041181445eb506e0b56b7e138e5a87,11588
K021967,0758192bb113bce1f60396b8aaa34df7ad49830a0003fc184b2c54de361c3f6f,8684
K021970,ad326fab86ba20c79ad09c326fce868eaf5a2c23226f543648133c80c45e14b2,8082
K022010,2976d3753d342ef201cf61de8973eca4312a3d3d36c17daef736c56fae65100e,7163
K022015,c19516b1e2d0d37acd62b7d0dc16957de3174acdc2e82f43d48dac1b8a42fad5,8359
K022048,c3dfc7636e303949677718f3f3a7c3d8705a0b325d7fda24c90470aa41da42d8,7599
K022065,a19dc4154aa54b2a1e21f7d23ba9b9b15a6cd374435cb6105e9ea0c5534a099d,5669
K022070,9d35de7566a6367456b47ed272570d0abd9f780bd96693722f737077e21084f5,8367
K022077,e6af131124d05365967789bf07a3d1f0ea52d2d9e05827b74076ca4b3f8ceabe,6383
K022079,788ed3b95afaec5a82e3eabc78d67941ade444d9671812930434aef6884d32fd,7856
K022094,6dcacfab048250243f8b92abff0824c4b3a158b4362aa9e6f15d3a37d5e4a3eb,6552
K022120,1ece6302df8553a82fe8d3705672d5c88ff20e7e29ae6ef263432450f390a3d1,7000
K022139,a33455e4e47ef7f0e266cd30926c54adcf6fe603b29a808502c2f94d4a1afc4c,9542
K022143,ba108516c3e951114ee0f3e711adda9b4cfb3517bcca53f5f6bc4efb78859ef9,7928
K022160,33d61248430ae89d3e0b95f43a7891ae4531d991eb05642cbdd8551a5fcae406,9490
K022190,60bdd49d4252611f0e017507d9c53f4d4032a94ce5bee89852ee8870e9a6e580,8209
K022191,5b4db5cf7b85af9382eaae6b3e6df3a346198e150ce32b3c990b724796d282a3,8047
K022204,2413c958e409126b6d1d63081dd29a38e5487a9f4bb8bb14103c328c27a81f65,6529
K022207,a7f96e77ceaf677454d1383d4fc9193cbeec25f5233b1af01b63a8d9a65bd522,8538
K022211,88dfc336612aaa18f01f78a0470fdaf6032fa8ebb5a302e00b36e1123343c2d7,9421
K022230,63a84ca4e088c0ac561630a972e3a9f4c18975285918fe56b483da71d5183ba5,5915
K022231,00239476171307226df06cedaa33d50514aa58df41c144a94b3179a0a2ca03c8,5709
K022234,410cea7ee40adb0ec7400b30fff7edbd818f472d9ea478ebd2ea92f825c9c200,6657
K022251,2d17613465691e458870b553df19b6d0b439309041501c9d25f680646ecb81c7,5557
K022255,0825750ac93b70f7017aa2aa656e1da59456fcb9ffa2ee3fdeea4753f66d0b2b,5302
K022271,0b6e36c2bb6595e00d9d7491f3df6a4046245d77c8299bd693676a82ad584fb1,8633
K022285,60f1d4262e6e64f6c57655258dfc48c071d89f8355d84c75278a5e0c876d3cff,8647
K022319,9db101de7ee4ac7a6f1da63d2f4e68d0f160fa54dfcdb6222135d3e0f1b60ecb,8177
K022323,f8b214299b251fafbf1be1c44b31030e32dc299e46ab95a67bd7d3e982ea3234,5852
K022324,59257fe960b02ebb6d4e37f84c992be943d2710b7843107df6c37a3295a1d70c,6100
K022325,c9d9b975fcf95104bd4e3d8338931ed5d49e250d768b393d957af4e943dad291,5776
K022344,de7f10f105fb220f8c9c5da91981788a780e4a9ad74e2242f0e62ffee2b77440,9138
K022374,468bb10f28aec6496b07c10282a9a8bca50581bca3677a082556b0e42e64dcd6,9908
K022377,c52302dded7d3b041e17c49ea5ae2f1794c985faa8b4e252749be602a941aaf6,9153
K022382,6de19be27104581c441fd65b1bd71cc55a268aa7231364affe6fe5247acab453,5421
K022399,a903ae7fea85a490c21113d2d995d2c13af316ed3c58ebfbbc809726fc87a313,9492
K022403,710d45aa4bad7f42bb2fd7bee73119c7a937e38ca5cde5e53ea9990bdb1907e4,8970
K022419,3419666fc17813c755e817f5e88d52c927e25dedff2af221db086bee7f1b4420,7734
K022423,4f6e0a62b8d14d84d66b2270e60d4fe55980b7e5208bb73542ef5d4f85678517,6304
K022437,bdfd241e767569d56ea61437afe0fd324e3054ed7eb5ddb5b3819ac35ef83ff7,6497
K022461,fa41c43a2dcf3ca1dcf0dad30a49d7c52785a76c1c87b8495125898c7446f8bc,6638
K022463,b2e45c514703c909c51d42816828fd0c80bac0f47e6db8c21fff860a7e2d353b,6901
K022481,5fdddefd97cc72090fac74bd99f7cb10c455ad1eac24d54584a3c6f60ee39bcf,6511
K022515,6ba3a8bf5a5b08fa7e284e49f35a0d9c0e2d3541910f66c44d6978373b841747,5822
K022520,e00a0e1ea32de6991ea55c111b006d9990f4623555325cda4c81039a8cba73da,8435
K022531,039c65ff6383c2147b8b4f4916eb5764d6d9f95f474a08664ed9fefafba98f2a,6301
K022549,cd7b64dff59b629b3d2ab9a2b72f4d23c1d03daa0216074226349e8a53d69830,7451
K022555,a4217e4eb4c4af7d964c495fde6893e391334e4aad32de587229cdbf5b8fde56,8497
K022556,b521e41c4319c235530921bd8e5f85c694e8b4e7b6ba2f98b1191435a2e80c04,7279
K022563,a86a120278b8287f4cf1b5c65af0ad2219080367c560368a6d7c16ccd8c33ac5,8664
K022586,40513c1a09b4f69360a54d026a0b0774199b4137ac18d3ed8afefcf285353b8f,6669
K022597,00bb8c4da3a3a61f93aa2031b554350296f39e281865fce02f9feaf94b9e54c3,7557
K022599,a2e52b3fbd88d74708e8087f28209f947bdd8a2e3ec481cde5334a90580370e6,7650
K022605,9fe4fccbe474b192835a8b6618e564791c15c1f50f5c2c40d8d9575f38bb61b8,8539
K022622,605f0086aaf92495a7f52ba4b8890f6668318e8ffc1fa22d62d3c6df673c39a2,7958
K022623,7cc57b1d70e4aa3b6b6aa6ce4add715217af11cc2414b36bb3349cfa37641a2e,7907
K022629,0d118146b526878d49d62259f8cc761dd190097238010f708a266bb2f11bfe2e,7208
K022632,70265f0ad14e0074dc6d8ccfe6bed204a3e0aee4c32c36166c617a588494f597,7124
K022651,0d6e3fd753050219c339cead98cf0ff73489d9cb7295b609f2edeb3aba3fd964,6883
K022672,9b6aad5fec39547e845f815bdfcd9ffa45e8a7985413f5c00fab03e6c2e8761a,6904
K022676,1ea00a6c2b2942508310864c74991feeaefb382fcbc55286fb860fbb2fb99b7b,6341
K022688,ef78700e00920a83fb8532f76b9d944d4ce24fb2dfeb11949c1166d73e8c31fd,6520
K022711,1350c388c1cc318a84bd1aa89f154d99d1c791b9e2f8b03e3bb2f265a217d5dd,7977
K022726,cf7f57865af379f784d10f7affd3d371914ab5d9ebb7fd35f4f7077dffcfd4db,5969
K022768,a9f43f127a70bf77f8ff4291257097aa57f013eb54cd9b0ac49d96f20c3796fb,11877
K022771,b500ce4ed002445b9b3b6715ebc37d49fa63b05b4c99375af435ac422ae321da,5226
K022778,ba558ee815ef92468baf9af6ba86694b4cb5f4155d1cd1d81348d1cc185a0e85,9791
K022791,3f19825b3fd6e31673bda2ebd9de30660676bb75e8ee74fc96c7443de4f7506c,6350
K022793,e09aa3aef4a3ea8582172f8cee814094e0d6e6ba3cf0a409b4ce6448df07a84a,7128
K022798,486cb2c67e7ccd9f92f6b87215c53d96483bf077a32e5486e4cb0e517af0b924,6971
K022799,e05a92bebc15e17ed83106bd2b22b2d03fa526499739cf5865defcbe2a4b5fa6,10886
K022827,f96573d79078de5be3a32817f56e8c39203171b113f3aa28f9c5111c37adf95a,5135
K022828,48612c5cec7020eaaf1ced759b9cc84b4eb4ccc7fc8851c017404e3b90f6e7b9,8542
K022853,99f113a9db446ec7684a1aa2a2c7585513c15ed632b92aa5204c33fd0a48471f,5579
K022886,47b154ba3f65525b79f1e028a0ea8520607d48c52e0a7a0dc888608a2370557c,6626
K022887,ed97ae59c9aa767275225106eb1661b554d973fd810e258dab0abb4120eb5fc1,6044
K022892,e16bb4ad4037144e853a35f57fe0b0e2609ddfe28dbde823256ee53326968a8a,6026
K022902,d44e11dcb58d782c567e286fbbae3cf4dd2d47581673e12676f73473f2aa8832,8584
K022908,ac6bb8541f8def6538c5db6c737944ae93212a0a3edb04273ff4b2e897bc049a,6445
K022949,fa87c85bbd8e9b6955c1c64885cfb62c036ddb26031f48df67daf5e3748a0ea4,10577
K022952,3cfa98fd33fcb9ede1f4b75f201b501f93bc16ea862186e06f8f57c9397a2687,6008
K022958,8af61f5f3f837c6ae02c5273b7ebd604f2687a45437e56bf2cb304324815c926,8382
K022965,199a6636c07b3dd2540834117edbabdbf6371a701664070b2d5db8efb1c3ae5d,6977
K022966,011f78d359bdd7ba3397e8d7f739c1519bddfe91615f817276549b643a88edcf,8151
K022981,cb38f507692dd6c2f2d6207352165bb09106d051d2a38451a248c39f8cb3a31d,8078
K022985,ad25115864b6afe3e6b8641a881d28a011635ac03bde924d4a336d996c07b79b,11635
K022997,2d25a2b7b74cefc60aec06d029892ae5840717601edddc6507ab00138dc8b400,7738
K023007,facba8235f21e2b128f2c616164f461068ca0ed110f10f15fd42945ec2817e5c,12332
K023012,39c0710e7a28033923fd9bf816f6e9a78a09bb14d82556fff869d5a2f42483ac,6500
K023013,5551601058628e8ac005f583316977b9bc6f34561b826b154596f361fdd9803f,6465
K023021,b1e0648dc6d08f14cf4f37d11e5eebeb602e32d304cb33d6f92bc7fd1c67c8e6,7653
K023022,601fa22258bc89785039eebc3164d825295e4d323ecda1dceb630e70ce2d01e7,8565
K023063,0f3a42cd5bc35f00140e586562f9540a4d0cd1aa9227c0f234dd00af6e48f770,7923
K023085,e07a8a9573a4ecf071bca7a2284ff151a7e63e78ae507c356e5bed78a33ceb74,6440
K023086,64e5c5f7a3d3481eb35ecbef08f8a25deb60b2132d1dacd8e0b809cffeac5951,7143
K023087,36ed20754dc9bd76e4de2099d60e8c501d8568772ccfe053077431cdded81a74,11346
K023096,f3ffcb584e5b69fa1c86fb173824b65e6a51982c1191ce46207f2a0ca930ab09,9146
K023102,483193664b1ed4c76fd7ce696848b1f8bb233132d81dc513ef73336d0b266928,8026
K023103,adbd333ff6a68507708c12a46a53cdb5306c2a9ad49f86790cac567acb5a957a,5561
K023115,d2282f8b10b4ac5a9efbfe995390f52ccdefc8468493f06ca9774d0480f21b98,7440
K023119,4b0c3bd2c70314aff3ce5ac0cf625f77e351b408dc937d4029a2f0cc865a17ea,5928
