device_knumber,predicate_knumber,tier,knums_in_doc
K250644,K130759,SECTION_HEADED,11
K250644,K170452,SECTION_HEADED,11
K250644,K170910,SECTION_HEADED,11
K250644,K180089,SECTION_HEADED,11
K250644,K202022,SECTION_HEADED,11
K250644,K202568,SECTION_HEADED,11
K250644,K210207,PROXIMITY_ONLY,11
K250644,K212737,SECTION_HEADED,11
K250644,K213117,SECTION_HEADED,11
K250644,K223801,SECTION_HEADED,11
K250644,K231911,PROXIMITY_ONLY,11
K251166,K072857,PROXIMITY_ONLY,15
K251166,K073337,PROXIMITY_ONLY,15
K251166,K080885,PROXIMITY_ONLY,15
K251166,K103721,PROXIMITY_ONLY,15
K251166,K111145,PROXIMITY_ONLY,15
K251166,K112115,PROXIMITY_ONLY,15
K251166,K131518,PROXIMITY_ONLY,15
K251166,K150862,SECTION_HEADED,15
K251166,K151531,SECTION_HEADED,15
K251166,K160907,SECTION_HEADED,15
K251166,K173794,SECTION_HEADED,15
K251166,K181254,SECTION_HEADED,15
K251166,K192827,SECTION_HEADED,15
K251166,K210581,SECTION_HEADED,15
K251166,K223548,SECTION_HEADED,15
K251575,K072253,PROXIMITY_ONLY,11
K251575,K083475,SECTION_HEADED,11
K251575,K102402,SECTION_HEADED,11
K251575,K160597,SECTION_HEADED,11
K251575,K161363,SECTION_HEADED,11
K251575,K180480,SECTION_HEADED,11
K251575,K182746,PROXIMITY_ONLY,11
K251575,K192938,SECTION_HEADED,11
K251575,K203742,SECTION_HEADED,11
K251575,K241375,SECTION_HEADED,11
K251575,K242364,SECTION_HEADED,11
K251665,K002552,SECTION_HEADED,19
K251665,K023087,SECTION_HEADED,19
K251665,K040267,SECTION_HEADED,19
K251665,K051146,SECTION_HEADED,19
K251665,K051948,SECTION_HEADED,19
K251665,K052917,SECTION_HEADED,19
K251665,K053514,SECTION_HEADED,19
K251665,K061521,SECTION_HEADED,19
K251665,K070095,SECTION_HEADED,19
K251665,K132624,SECTION_HEADED,19
K251665,K141056,SECTION_HEADED,19
K251665,K143393,SECTION_HEADED,19
K251665,K172326,SECTION_HEADED,19
K251665,K172634,SECTION_HEADED,19
K251665,K190991,SECTION_HEADED,19
K251665,K222056,SECTION_HEADED,19
K251665,K223528,PROXIMITY_ONLY,19
K251665,K230416,SECTION_HEADED,19
K251665,K994207,SECTION_HEADED,19
K253314,K082019,SECTION_HEADED,11
K253314,K090411,SECTION_HEADED,11
K253314,K091280,PROXIMITY_ONLY,11
K253314,K111785,SECTION_HEADED,11
K253314,K131481,SECTION_HEADED,11
K253314,K150680,SECTION_HEADED,11
K253314,K182574,SECTION_HEADED,11
K253314,K192148,SECTION_HEADED,11
K253314,K241597,SECTION_HEADED,11
K253314,K243277,SECTION_HEADED,11
K253314,K251717,SECTION_HEADED,11
K253713,K103705,PROXIMITY_ONLY,12
K253713,K111253,PROXIMITY_ONLY,12
K253713,K123241,SECTION_HEADED,12
K253713,K143614,PROXIMITY_ONLY,12
K253713,K150456,PROXIMITY_ONLY,12
K253713,K203294,PROXIMITY_ONLY,12
K253713,K210837,SECTION_HEADED,12
K253713,K213837,PROXIMITY_ONLY,12
K253713,K220937,PROXIMITY_ONLY,12
K253713,K222244,SECTION_HEADED,12
K253713,K241592,PROXIMITY_ONLY,12
K253713,K242554,PROXIMITY_ONLY,12
K253739,K061202,SECTION_HEADED,11
K253739,K113395,SECTION_HEADED,11
K253739,K124058,SECTION_HEADED,11
K253739,K132014,SECTION_HEADED,11
K253739,K133350,SECTION_HEADED,11
K253739,K140738,SECTION_HEADED,11
K253739,K143633,SECTION_HEADED,11
K253739,K181068,SECTION_HEADED,11
K253739,K203153,SECTION_HEADED,11
K253739,K220724,SECTION_HEADED,11
K253739,K223181,SECTION_HEADED,11
